USD_BTC_EX_High,EUR_BTC_EX_High,date_unix,categories,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
154.99,130.966,1366761600,Year_2013,1457,2011-03-05,1,0,3,23,0,6,0,2,0.44,0.4394,0.77,0.2985,10,34,44
126.9,103,1366675200,Year_2013,1458,2011-03-06,1,0,3,0,0,0,0,2,0.42,0.4242,0.77,0.3582,11,41,52
117.15,96,1366588800,Year_2013,1459,2011-03-06,1,0,3,1,0,0,0,2,0.42,0.4242,0.77,0.2836,12,27,39
119.93,99.5,1366502400,Year_2013,1460,2011-03-06,1,0,3,2,0,0,0,2,0.4,0.4091,0.82,0.2836,5,27,32
119.99,100,1366416000,Year_2013,1461,2011-03-06,1,0,3,3,0,0,0,2,0.42,0.4242,0.82,0.2985,2,9,11
127,102,1366329600,Year_2013,1462,2011-03-06,1,0,3,4,0,0,0,2,0.42,0.4242,0.88,0.3582,0,3,3
105.96,82.9967,1366243200,Year_2013,1463,2011-03-06,1,0,3,6,0,0,0,2,0.42,0.4242,0.94,0.3582,1,1,2
94.99,78,1366156800,Year_2013,1464,2011-03-06,1,0,3,7,0,0,0,3,0.42,0.4242,1,0.4478,0,5,5
84,68.86,1366070400,Year_2013,1465,2011-03-06,1,0,3,8,0,0,0,2,0.4,0.4091,1,0.2985,1,8,9
99,81.59,1365984000,Year_2013,1466,2011-03-06,1,0,3,9,0,0,0,2,0.42,0.4242,1,0.2836,4,18,22
102.02,81.9,1365897600,Year_2013,1467,2011-03-06,1,0,3,10,0,0,0,2,0.42,0.4242,1,0.2985,4,27,31
117.7,100.713,1365811200,Year_2013,1468,2011-03-06,1,0,3,11,0,0,0,2,0.42,0.4242,1,0.2239,18,44,62
131,95,1365724800,Year_2013,1469,2011-03-06,1,0,3,12,0,0,0,2,0.46,0.4545,0.94,0.3284,10,69,79
184,165,1365638400,Year_2013,1470,2011-03-06,1,0,3,13,0,0,0,2,0.46,0.4545,0.94,0.3582,22,83,105
259,206,1365552000,Year_2013,1471,2011-03-06,1,0,3,14,0,0,0,3,0.44,0.4394,1,0.2239,12,27,39
230,172,1365465600,Year_2013,1472,2011-03-06,1,0,3,15,0,0,0,3,0.44,0.4394,1,0.2239,3,4,7
184.5,174.9,1365379200,Year_2013,1473,2011-03-06,1,0,3,16,0,0,0,3,0.36,0.3333,1,0.2836,3,8,11
155,120,1365292800,Year_2013,1474,2011-03-06,1,0,3,17,0,0,0,3,0.34,0.303,1,0.2985,2,23,25
139,112,1365206400,Year_2013,1475,2011-03-06,1,0,3,18,0,0,0,3,0.32,0.2879,1,0.3582,0,23,23
137,109.8,1365120000,Year_2013,1476,2011-03-06,1,0,3,19,0,0,0,3,0.3,0.2576,1,0.4925,0,11,11
133.5,117.4,1365033600,Year_2013,1477,2011-03-06,1,0,3,20,0,0,0,3,0.28,0.2424,1,0.4179,3,8,11
149,119,1364947200,Year_2013,1478,2011-03-06,1,0,3,21,0,0,0,3,0.24,0.1818,0.93,0.6119,1,6,7
116,89.95,1364860800,Year_2013,1479,2011-03-06,1,0,3,22,0,0,0,2,0.22,0.197,1,0.3881,0,10,10
99.8,79.89,1364774400,Year_2013,1480,2011-03-06,1,0,3,23,0,0,0,2,0.22,0.197,1,0.4179,0,9,9
90.499,72,1364688000,Year_2013,1481,2011-03-07,1,0,3,0,0,1,1,3,0.2,0.1818,1,0.3284,0,4,4
90,69.8499,1364601600,Year_2013,1482,2011-03-07,1,0,3,1,0,1,1,3,0.2,0.1818,1,0.3284,0,2,2
91,74.8499,1364515200,Year_2013,1483,2011-03-07,1,0,3,3,0,1,1,1,0.2,0.1515,0.8,0.5821,0,1,1
93.199,79.9998,1364428800,Year_2013,1484,2011-03-07,1,0,3,4,0,1,1,1,0.2,0.1515,0.8,0.5224,1,0,1
85.9,69.9612,1364342400,Year_2013,1485,2011-03-07,1,0,3,5,0,1,1,1,0.2,0.1818,0.75,0.3582,0,1,1
74.99,60,1364256000,Year_2013,1486,2011-03-07,1,0,3,6,0,1,1,1,0.2,0.1818,0.75,0.3881,3,31,34
74,60,1364169600,Year_2013,1487,2011-03-07,1,0,3,7,0,1,1,1,0.2,0.1667,0.75,0.4179,3,88,91
68,56.9995,1364083200,Year_2013,1488,2011-03-07,1,0,3,8,0,1,1,1,0.2,0.1818,0.75,0.3881,11,200,211
66.25,58.9,1363996800,Year_2013,1489,2011-03-07,1,0,3,9,0,1,1,1,0.22,0.1818,0.64,0.4627,5,129,134
68.66,58,1363910400,Year_2013,1490,2011-03-07,1,0,3,10,0,1,1,1,0.24,0.2121,0.6,0.2985,15,43,58
70,55,1363824000,Year_2013,1491,2011-03-07,1,0,3,11,0,1,1,1,0.26,0.2121,0.48,0.4478,19,41,60
64.995,49.98,1363737600,Year_2013,1492,2011-03-07,1,0,3,12,0,1,1,1,0.3,0.2727,0.42,0.4179,28,68,96
54.529,44.9897,1363651200,Year_2013,1493,2011-03-07,1,0,3,13,0,1,1,1,0.32,0.2879,0.36,0.3881,16,54,70
49.64,40,1363564800,Year_2013,1494,2011-03-07,1,0,3,14,0,1,1,1,0.32,0.2879,0.36,0.4179,21,56,77
44.47,37.01,1363478400,Year_2013,1495,2011-03-07,1,0,3,15,0,1,1,1,0.34,0.303,0.31,0.3881,32,64,96
44.399,34.99,1363392000,Year_2013,1496,2011-03-07,1,0,3,16,0,1,1,1,0.34,0.303,0.31,0.3582,26,96,122
44.497,37.77,1363305600,Year_2013,1497,2011-03-07,1,0,3,17,0,1,1,1,0.34,0.303,0.29,0.3582,27,206,233
44.49,0,1363219200,Year_2013,1498,2011-03-07,1,0,3,18,0,1,1,1,0.32,0.303,0.31,0.2239,19,214,233
44.886,37.9,1363132800,Year_2013,1499,2011-03-07,1,0,3,19,0,1,1,1,0.3,0.2879,0.33,0.2239,11,134,145
46,37.5,1363046400,Year_2013,1500,2011-03-07,1,0,3,20,0,1,1,1,0.3,0.303,0.33,0.1642,5,87,92
45.995,37.49,1362960000,Year_2013,1501,2011-03-07,1,0,3,21,0,1,1,1,0.28,0.2727,0.38,0.2239,1,53,54
44.998,37.36,1362873600,Year_2013,1502,2011-03-07,1,0,3,22,0,1,1,1,0.26,0.2576,0.48,0.1642,1,34,35
44.477,36.7515,1362787200,Year_2013,1503,2011-03-07,1,0,3,23,0,1,1,1,0.28,0.3182,0.48,0,0,22,22
42.319,34.78,1362700800,Year_2013,1504,2011-03-08,1,0,3,0,0,2,1,1,0.26,0.2879,0.48,0.0896,1,9,10
44,37.4238,1362614400,Year_2013,1505,2011-03-08,1,0,3,1,0,2,1,1,0.24,0.2424,0.52,0.1343,0,4,4
44.997,37.5647,1362528000,Year_2013,1506,2011-03-08,1,0,3,2,0,2,1,1,0.24,0.2424,0.52,0.1343,1,0,1
39.09,32,1362441600,Year_2013,1507,2011-03-08,1,0,3,3,0,2,1,1,0.24,0.2576,0.52,0.0896,5,2,7
34.8,28.589,1362355200,Year_2013,1508,2011-03-08,1,0,3,4,0,2,1,1,0.22,0.2727,0.64,0,0,2,2
32.995,28,1362268800,Year_2013,1509,2011-03-08,1,0,3,5,0,2,1,1,0.2,0.2273,0.69,0.1045,2,8,10
33.499,27.8,1362182400,Year_2013,1510,2011-03-08,1,0,3,6,0,2,1,1,0.2,0.2576,0.59,0,3,42,45
33.53,28.3213,1362096000,Year_2013,1511,2011-03-08,1,0,3,7,0,2,1,1,0.18,0.197,0.64,0.1343,9,119,128
33.42,27,1362009600,Year_2013,1512,2011-03-08,1,0,3,8,0,2,1,1,0.22,0.2273,0.55,0.194,10,247,257
30.49,25,1361923200,Year_2013,1513,2011-03-08,1,0,3,9,0,2,1,1,0.26,0.2576,0.41,0.1642,11,140,151
29.84,23.99,1361836800,Year_2013,1514,2011-03-08,1,0,3,10,0,2,1,2,0.3,0.2879,0.33,0.194,25,46,71
29.98,24,1361750400,Year_2013,1515,2011-03-08,1,0,3,11,0,2,1,2,0.36,0.3485,0.25,0.1642,26,52,78
29.302,25,1361664000,Year_2013,1516,2011-03-08,1,0,3,12,0,2,1,2,0.36,0.3788,0.23,0,29,70,99
29.899,24.4119,1361577600,Year_2013,1517,2011-03-08,1,0,3,13,0,2,1,2,0.38,0.3939,0.25,0.1045,25,73,98
30.2,24.8232,1361491200,Year_2013,1518,2011-03-08,1,0,3,14,0,2,1,2,0.38,0.3939,0.2,0,16,56,72
29.409,23.47,1361404800,Year_2013,1519,2011-03-08,1,0,3,15,0,2,1,2,0.36,0.3788,0.18,0,35,77,112
29.3,0,1361318400,Year_2013,1520,2011-03-08,1,0,3,16,0,2,1,1,0.38,0.3939,0.27,0.1642,26,82,108
28.9,22.1415,1361232000,Year_2013,1521,2011-03-08,1,0,3,17,0,2,1,1,0.36,0.3485,0.27,0.2239,39,209,248
26.55,21.5,1361145600,Year_2013,1522,2011-03-08,1,0,3,18,0,2,1,1,0.34,0.3333,0.27,0.194,21,214,235
26.698,22.411,1361059200,Year_2013,1523,2011-03-08,1,0,3,19,0,2,1,1,0.34,0.3485,0.31,0.1045,9,141,150
26.667,0,1360972800,Year_2013,1524,2011-03-08,1,0,3,20,0,2,1,1,0.32,0.3333,0.39,0.0896,2,74,76
26.999,19.02,1360886400,Year_2013,1525,2011-03-08,1,0,3,21,0,2,1,1,0.3,0.2879,0.49,0.194,7,68,75
26.7,17.0305,1360800000,Year_2013,1526,2011-03-08,1,0,3,22,0,2,1,1,0.3,0.2879,0.49,0.2239,11,44,55
25.989,21.1744,1360713600,Year_2013,1527,2011-03-08,1,0,3,23,0,2,1,1,0.28,0.2727,0.61,0.194,3,38,41
25.3,18.3568,1360627200,Year_2013,1528,2011-03-09,1,0,3,0,0,3,1,1,0.26,0.2879,0.65,0.0896,0,9,9
24.242,16.49,1360540800,Year_2013,1529,2011-03-09,1,0,3,1,0,3,1,1,0.26,0.2727,0.52,0.1343,0,4,4
23.4,16.9307,1360454400,Year_2013,1530,2011-03-09,1,0,3,2,0,3,1,1,0.26,0.2727,0.52,0.1343,1,1,2
23.489,17.348,1360368000,Year_2013,1531,2011-03-09,1,0,3,3,0,3,1,1,0.24,0.2576,0.7,0.0896,1,2,3
22.35,16,1360281600,Year_2013,1532,2011-03-09,1,0,3,4,0,3,1,1,0.24,0.2576,0.75,0.1045,0,2,2
21.7,15.75,1360195200,Year_2013,1533,2011-03-09,1,0,3,5,0,3,1,2,0.24,0.2424,0.81,0.1343,1,7,8
20.87,15.3,1360108800,Year_2013,1534,2011-03-09,1,0,3,6,0,3,1,2,0.24,0.2576,0.85,0.1045,5,44,49
20.299,15.3,1360022400,Year_2013,1535,2011-03-09,1,0,3,7,0,3,1,2,0.24,0.2424,0.87,0.1642,18,123,141
20.599,15.5054,1359936000,Year_2013,1536,2011-03-09,1,0,3,8,0,3,1,2,0.24,0.2424,0.87,0.1343,11,238,249
20.479,15.35,1359849600,Year_2013,1537,2011-03-09,1,0,3,9,0,3,1,2,0.26,0.2424,0.87,0.2537,5,136,141
20.35,15.8732,1359763200,Year_2013,1538,2011-03-09,1,0,3,10,0,3,1,2,0.3,0.2879,0.75,0.2537,8,49,57
20.6,15.7182,1359676800,Year_2013,1539,2011-03-09,1,0,3,11,0,3,1,2,0.32,0.2879,0.76,0.3881,15,44,59
21.109,15.4205,1359590400,Year_2013,1540,2011-03-09,1,0,3,12,0,3,1,2,0.32,0.303,0.76,0.2537,14,84,98
19.35,14.45,1359504000,Year_2013,1541,2011-03-09,1,0,3,13,0,3,1,2,0.32,0.2879,0.76,0.3582,17,82,99
19.2,13.5693,1359417600,Year_2013,1542,2011-03-09,1,0,3,14,0,3,1,2,0.34,0.303,0.76,0.2985,10,61,71
18.22,13.25,1359331200,Year_2013,1543,2011-03-09,1,0,3,15,0,3,1,2,0.36,0.3333,0.71,0.2985,15,64,79
17.6,12.6601,1359244800,Year_2013,1544,2011-03-09,1,0,3,16,0,3,1,2,0.34,0.303,0.76,0.3284,10,102,112
17.248,0,1359158400,Year_2013,1545,2011-03-09,1,0,3,17,0,3,1,2,0.34,0.303,0.76,0.2985,18,176,194
17.5,0,1359072000,Year_2013,1546,2011-03-09,1,0,3,18,0,3,1,2,0.34,0.3182,0.76,0.2537,12,176,188
18.799,12.2816,1358985600,Year_2013,1547,2011-03-09,1,0,3,19,0,3,1,2,0.34,0.303,0.76,0.3284,11,123,134
17.2,0,1358899200,Year_2013,1548,2011-03-09,1,0,3,20,0,3,1,2,0.32,0.3182,0.87,0.194,4,87,91
17.488,11.5927,1358812800,Year_2013,1549,2011-03-09,1,0,3,21,0,3,1,2,0.32,0.303,0.93,0.3284,10,52,62
16.597,11.3,1358726400,Year_2013,1550,2011-03-09,1,0,3,22,0,3,1,3,0.32,0.3182,0.93,0.1642,4,17,21
15.5,0,1358640000,Year_2013,1551,2011-03-09,1,0,3,23,0,3,1,3,0.34,0.3333,0.93,0.194,1,17,18
15.437,11.25,1358553600,Year_2013,1552,2011-03-10,1,0,3,0,0,4,1,3,0.34,0.3182,0,0.2537,3,0,3
15.78,11.1659,1358467200,Year_2013,1553,2011-03-10,1,0,3,1,0,4,1,3,0.34,0.3182,0,0.2537,0,2,2
15.321,10.7908,1358380800,Year_2013,1554,2011-03-10,1,0,3,2,0,4,1,3,0.34,0.3182,0,0.2537,0,1,1
14.4,10.18,1358294400,Year_2013,1555,2011-03-10,1,0,3,5,0,4,1,3,0.36,0.3485,0,0.194,1,2,3
14.059,0,1358208000,Year_2013,1556,2011-03-10,1,0,3,6,0,4,1,3,0.36,0.3333,0,0.3284,0,12,12
14.04,10,1358121600,Year_2013,1557,2011-03-10,1,0,3,7,0,4,1,3,0.38,0.3939,0,0.2239,1,36,37
14,10,1358035200,Year_2013,1558,2011-03-10,1,0,3,8,0,4,1,3,0.38,0.3939,0,0.2836,1,43,44
14.1,0,1357948800,Year_2013,1559,2011-03-10,1,0,3,9,0,4,1,3,0.4,0.4091,0,0.2239,1,23,24
14.099,0,1357862400,Year_2013,1560,2011-03-10,1,0,3,10,0,4,1,3,0.4,0.4091,0,0.1642,0,17,17
14.159,10.4,1357776000,Year_2013,1561,2011-03-10,1,0,3,11,0,4,1,3,0.4,0.4091,0,0.2537,6,5,11
13.789,0,1357689600,Year_2013,1562,2011-03-10,1,0,3,12,0,4,1,3,0.42,0.4242,0,0.2239,4,30,34
13.648,0,1357603200,Year_2013,1563,2011-03-10,1,0,3,13,0,4,1,3,0.42,0.4242,0,0.2239,1,11,12
13.293,0,1357516800,Year_2013,1564,2011-03-10,1,0,3,14,0,4,1,3,0.44,0.4394,0,0.2985,0,12,12
13.185,9,1357430400,Year_2013,1565,2011-03-10,1,0,3,15,0,4,1,3,0.44,0.4394,0,0.2239,3,11,14
13.24,9,1357344000,Year_2013,1566,2011-03-10,1,0,3,16,0,4,1,3,0.42,0.4242,0,0.2537,1,20,21
13.236,0,1357257600,Year_2013,1567,2011-03-10,1,0,3,17,0,4,1,2,0.44,0.4394,0,0.3881,2,109,111
13.236,9.004,1357171200,Year_2013,1568,2011-03-10,1,0,3,18,0,4,1,3,0.44,0.4394,0,0.3582,2,80,82
13.248,9.1,1357084800,Year_2013,1569,2011-03-10,1,0,3,19,0,4,1,3,0.44,0.4394,0,0.5821,5,51,56
13.399,10.241,1356998400,Year_2013,1570,2011-03-10,1,0,3,20,0,4,1,3,0.36,0.3333,0,0.3284,9,29,38
13.34,0,1356912000,Year_2012,1571,2011-03-10,1,0,3,21,0,4,1,3,0.36,0.3485,0,0.2239,1,27,28
13.3,0,1356825600,Year_2012,1572,2011-03-10,1,0,3,22,0,4,1,2,0.34,0.3333,0,0.1343,4,30,34
13.33,0,1356739200,Year_2012,1573,2011-03-10,1,0,3,23,0,4,1,3,0.34,0.3485,0,0.0896,1,26,27
13.219,10.239,1356652800,Year_2012,1574,2011-03-11,1,0,3,0,0,5,1,2,0.34,0.3485,1,0.0896,0,6,6
13.19,0,1356566400,Year_2012,1575,2011-03-11,1,0,3,1,0,5,1,3,0.34,0.3485,1,0.1045,0,8,8
13.19,0,1356480000,Year_2012,1576,2011-03-11,1,0,3,2,0,5,1,3,0.34,0.3485,1,0.1045,2,3,5
13.25,0,1356393600,Year_2012,1577,2011-03-11,1,0,3,3,0,5,1,2,0.32,0.3333,0.93,0.0896,0,2,2
13.177,0,1356307200,Year_2012,1578,2011-03-11,1,0,3,5,0,5,1,1,0.3,0.2879,0.81,0.2239,1,6,7
13.197,0,1356220800,Year_2012,1579,2011-03-11,1,0,3,6,0,5,1,1,0.26,0.2424,0.81,0.2836,1,31,32
13.23,10,1356134400,Year_2012,1580,2011-03-11,1,0,3,7,0,5,1,1,0.26,0.2576,0.7,0.194,10,104,114
13.21,10.2499,1356048000,Year_2012,1581,2011-03-11,1,0,3,8,0,5,1,1,0.28,0.2727,0.7,0.2537,15,244,259
13.23,9.5,1355961600,Year_2012,1582,2011-03-11,1,0,3,9,0,5,1,2,0.3,0.2879,0.61,0.2836,13,143,156
13.15,0,1355875200,Year_2012,1583,2011-03-11,1,0,3,10,0,5,1,2,0.32,0.303,0.57,0.2985,18,60,78
13.254,0,1355788800,Year_2012,1584,2011-03-11,1,0,3,11,0,5,1,2,0.32,0.303,0.57,0.2985,14,67,81
13.887,10.25,1355702400,Year_2012,1585,2011-03-11,1,0,3,12,0,5,1,2,0.34,0.3182,0.53,0.2537,15,96,111
13.5,10.25,1355616000,Year_2012,1586,2011-03-11,1,0,3,13,0,5,1,1,0.36,0.3333,0.53,0.2537,15,92,107
13.44,10.25,1355529600,Year_2012,1587,2011-03-11,1,0,3,14,0,5,1,2,0.36,0.3333,0.5,0.3582,25,64,89
13.549,0,1355443200,Year_2012,1588,2011-03-11,1,0,3,15,0,5,1,2,0.34,0.3182,0.53,0.2537,21,64,85
13.499,0,1355356800,Year_2012,1589,2011-03-11,1,0,3,16,0,5,1,2,0.34,0.303,0.49,0.2985,18,95,113
13.509,0,1355270400,Year_2012,1590,2011-03-11,1,0,3,17,0,5,1,1,0.34,0.3182,0.49,0.2239,23,200,223
13.389,0,1355184000,Year_2012,1591,2011-03-11,1,0,3,18,0,5,1,1,0.32,0.303,0.49,0.3284,19,134,153
13.25,0,1355097600,Year_2012,1592,2011-03-11,1,0,3,19,0,5,1,1,0.3,0.2727,0.56,0.3284,7,111,118
13.188,10.25,1355011200,Year_2012,1593,2011-03-11,1,0,3,20,0,5,1,1,0.3,0.303,0.56,0.1642,6,70,76
13.296,0,1354924800,Year_2012,1594,2011-03-11,1,0,3,21,0,5,1,2,0.3,0.2879,0.52,0.2537,10,43,53
13.5,0,1354838400,Year_2012,1595,2011-03-11,1,0,3,22,0,5,1,1,0.3,0.303,0.52,0.1642,11,53,64
13.685,10,1354752000,Year_2012,1596,2011-03-11,1,0,3,23,0,5,1,1,0.3,0.2879,0.52,0.2537,3,34,37
13.279,9.99,1354665600,Year_2012,1597,2011-03-12,1,0,3,0,0,6,0,1,0.26,0.2727,0.6,0.1343,4,30,34
13.297,9.5,1354579200,Year_2012,1598,2011-03-12,1,0,3,1,0,6,0,1,0.24,0.2273,0.65,0.194,3,15,18
12.355,0,1354492800,Year_2012,1599,2011-03-12,1,0,3,2,0,6,0,1,0.24,0.2273,0.65,0.194,0,14,14
12.396,0,1354406400,Year_2012,1600,2011-03-12,1,0,3,3,0,6,0,1,0.24,0.2273,0.65,0.2537,1,6,7
12.398,0,1354320000,Year_2012,1601,2011-03-12,1,0,3,4,0,6,0,1,0.24,0.2273,0.65,0.2537,0,1,1
12.387,0,1354233600,Year_2012,1602,2011-03-12,1,0,3,5,0,6,0,1,0.22,0.2273,0.69,0.194,0,2,2
12.298,9.099,1354147200,Year_2012,1603,2011-03-12,1,0,3,6,0,6,0,1,0.22,0.2121,0.75,0.2537,2,2,4
12.2,0,1354060800,Year_2012,1604,2011-03-12,1,0,3,7,0,6,0,1,0.24,0.2273,0.7,0.194,4,19,23
12.35,0,1353974400,Year_2012,1605,2011-03-12,1,0,3,8,0,6,0,1,0.26,0.2576,0.65,0.1642,9,44,53
12.4,9.099,1353888000,Year_2012,1606,2011-03-12,1,0,3,9,0,6,0,1,0.28,0.2879,0.65,0.1045,25,76,101
12.4,9.099,1353801600,Year_2012,1607,2011-03-12,1,0,3,10,0,6,0,1,0.32,0.303,0.66,0.2239,21,78,99
12.2,8.9,1353715200,Year_2012,1608,2011-03-12,1,0,3,11,0,6,0,1,0.34,0.303,0.49,0.3284,36,83,119
12.1,0,1353628800,Year_2012,1609,2011-03-12,1,0,3,12,0,6,0,1,0.34,0.3182,0.53,0.2836,51,107,158
12.2,0,1353542400,Year_2012,1610,2011-03-12,1,0,3,13,0,6,0,1,0.36,0.3333,0.51,0.3582,62,95,157
11.778,7.6,1353456000,Year_2012,1611,2011-03-12,1,0,3,14,0,6,0,1,0.4,0.4091,0.5,0.4478,70,96,166
11.75,0,1353369600,Year_2012,1612,2011-03-12,1,0,3,15,0,6,0,1,0.42,0.4242,0.44,0.4925,81,101,182
11.8,0,1353283200,Year_2012,1613,2011-03-12,1,0,3,16,0,6,0,1,0.46,0.4545,0.41,0.4478,100,144,244
11.65,0,1353196800,Year_2012,1614,2011-03-12,1,0,3,17,0,6,0,1,0.46,0.4545,0.44,0.3284,99,114,213
11.644,0,1353110400,Year_2012,1615,2011-03-12,1,0,3,18,0,6,0,1,0.42,0.4242,0.54,0.1642,54,91,145
11.643,8.5,1353024000,Year_2012,1616,2011-03-12,1,0,3,19,0,6,0,1,0.42,0.4242,0.54,0.0896,26,86,112
10.969,0,1352937600,Year_2012,1617,2011-03-12,1,0,3,20,0,6,0,1,0.4,0.4091,0.58,0.1045,22,64,86
10.75,0,1352851200,Year_2012,1618,2011-03-12,1,0,3,21,0,6,0,1,0.38,0.3939,0.62,0,36,46,82
10.79,0,1352764800,Year_2012,1619,2011-03-12,1,0,3,22,0,6,0,1,0.36,0.3788,0.71,0,7,56,63
10.79,0,1352678400,Year_2012,1620,2011-03-12,1,0,3,23,0,6,0,1,0.38,0.3939,0.66,0.0896,11,38,49
10.69,7.854,1352592000,Year_2012,1621,2011-03-13,1,0,3,0,0,0,0,1,0.38,0.3939,0.62,0.1045,3,35,38
10.7,0,1352505600,Year_2012,1622,2011-03-13,1,0,3,1,0,0,0,1,0.36,0.3485,0.66,0.1343,10,23,33
10.7,8.027,1352419200,Year_2012,1623,2011-03-13,1,0,3,3,0,0,0,1,0.34,0.3333,0.76,0.1343,6,17,23
10.749,0,1352332800,Year_2012,1624,2011-03-13,1,0,3,4,0,0,0,1,0.34,0.3333,0.66,0.1642,4,9,13
10.79,8.236,1352246400,Year_2012,1625,2011-03-13,1,0,3,5,0,0,0,1,0.36,0.3485,0.62,0.1343,0,3,3
10.689,8,1352160000,Year_2012,1626,2011-03-13,1,0,3,6,0,0,0,1,0.34,0.3636,0.66,0,0,2,2
10.497,7.854,1352073600,Year_2012,1627,2011-03-13,1,0,3,7,0,0,0,1,0.36,0.3485,0.62,0.194,2,8,10
10.45,0,1351987200,Year_2012,1628,2011-03-13,1,0,3,8,0,0,0,1,0.4,0.4091,0.5,0.2985,11,23,34
10.4,8.057,1351900800,Year_2012,1629,2011-03-13,1,0,3,9,0,0,0,1,0.4,0.4091,0.5,0.4179,8,36,44
10.699,7,1351814400,Year_2012,1630,2011-03-13,1,0,3,10,0,0,0,1,0.42,0.4242,0.47,0.2537,36,86,122
